1,0.281744,1,1
2,0.232747,1.21052,0.605258
4,0.246637,1.14234,0.285585
8,0.244615,1.15178,0.143973
16,0.239813,1.17485,0.073428
32,0.231916,1.21485,0.0379641
64,0.231463,1.21723,0.0190192
