1,0.101479,1,1
2,0.0880338,1.15273,0.576367
4,0.602542,0.168419,0.0421047
8,0.0768603,1.32031,0.165039
16,0.0773016,1.31277,0.0820483
32,0.0784093,1.29423,0.0404446
64,0.0876466,1.15783,0.018091
